LON,LAT,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
274.712677002,49.4578094482,0.7250733807881544,0.5400031121254122,0.6668180552376155,0.7523202552713782,0.7465412071625294,0.884875198025172,1.1315408561299358,1.1506189089761432,1.0759380075559666,1.0431085661249062,0.8074085269776451,0.983204520186814,0.7136343189267944,0.904536965324705,2.089509615787026,0.902125492844481,1.0986336995936905,2.2813560803205757,1.2916583721955217,1.4663979156939557,0.9158072807893067,1.1960150410884527,1.648283965423867,1.0602261373448079,0.9974959089711094,1.0291652955367696,0.9682517202689527,1.3664818612568908,1.662133135342313,1.9477788531025344,1.8833056449913128,0.977299665150183,1.9716139608493184,1.8551000281579886,1.3532373236760522,1.0094562044568374,0.7805741920977033,2.3030999576825875,1.6916203934824747,1.2455384342953517,2.720676421354118,1.8351352459152008,1.0474009800175323,1.7390133015570721,2.5736978518038884,2.3638675974958985,1.8649841455029244,2.1172382639951883,2.081850529264854,2.012008284141402,2.1115510993502764,2.744751000094617,3.0076524256758637,2.477385253958594,2.355184022843497
274.763641356999,49.6753120421999,0.7496886186166735,0.5807721702562385,0.7279745880075404,0.7874808792124945,0.8427358359186583,1.0756951507946788,1.187533377171433,1.3043307827664348,1.0867450583427396,1.095836358627936,0.8380152780757513,1.1503198264173256,0.7173193573215568,0.947927078487484,1.8680354798847765,0.8618238839978708,1.0090243394649818,2.1252267714608783,1.2218764282971353,1.4034306940764931,0.9667513383657312,1.1687808689194656,1.6208425390631602,1.193033027211619,1.1057401092279513,1.0781630422875244,0.9528514082052342,1.352067962539741,1.612546202290383,1.8107668045625425,1.7819536779633465,1.0756353318854905,1.8383423883994006,1.6839283860699426,1.3099856964547045,1.071239855080404,0.949486850683417,2.061385898237166,1.880910422323831,1.451574054700099,2.7666012084217364,1.9983743088114174,1.1194829209254364,1.9727238150089423,2.5309515508212406,2.4938492671871355,2.1529879617566214,1.9894562312712307,1.9443715606462473,2.6240310770152226,2.342002383425235,2.657525124828482,3.664256700744678,2.486448282960955,1.9707875888620243
274.742218018,48.1197662354,0.6827648886378663,1.171414686948545,0.8565296800560565,1.033045787817941,1.1470514145737656,0.6025571489026539,1.3847985897342643,1.5156445221841308,1.4744913019807495,1.1638390753393515,1.15404093641088,0.8346454738531116,0.9007609592889532,1.081758087316389,2.102625378513466,1.0365946546112192,1.674944854200616,1.7375095683576525,1.163175928884227,1.0438100830345718,1.2276004416115016,1.1799859720623154,1.8295621854971507,1.3210486324260202,1.0727166831385633,1.3643332694201509,1.8239468050097647,1.166574644552946,1.7374610744491124,1.3283120534735404,2.7176338074929074,1.0083739266664236,1.162201441121749,0.8848251979283106,1.5454569451834796,1.5178976170023692,1.3444598431482704,1.916944317854724,0.9694089204058477,1.3268034840203677,2.3166548713819526,2.592377669693758,1.06877243377467,1.3718538430818694,1.3642957954378399,2.5024745423458246,1.0274237603356402,2.7506333327303465,2.6264654447323057,1.36587915143533,2.6815790603005842,2.5927130843296453,2.17146513137458,1.7214567403365544,2.2548800639014828
274.791931152,48.3372650146,0.721283586356425,1.0174759748966435,0.686152980771138,1.0703209350512435,0.8506722573377372,0.5898897806454203,1.1343376968047076,1.2835004598383195,1.1129081576802953,1.01455246519257,0.8563185014736556,0.7457489951444559,0.8274984423049824,0.9764646986091831,1.6445532949051882,0.8369250212487019,1.358763849700159,1.558115832888753,1.2674579241329464,1.1582771115625434,1.0077128098555885,1.0002714032580682,1.5351033572697774,0.8771003919209682,0.8291963143472952,1.1256777905857187,1.5294813595467165,1.0827222160262084,1.7138443856090235,1.515199882659722,2.532530382071102,0.8734970181960906,1.482374970228396,1.2002533876977577,1.769499617156017,1.0396532704465167,1.3810348915284925,1.6217316161026087,1.0751020708486225,1.1001431327055387,2.0818582996618917,2.4580605160010798,1.1430449560627045,1.8079272731120473,1.3233557313158406,2.2198870873895324,1.2067693072543757,2.1176582240547965,2.340892406533831,1.1890235996076257,2.136660433038243,2.158162594973159,2.346911054630918,1.6792906845895568,2.57241706828818
274.842041015999,48.5547485351999,0.6276612682749719,0.8743909074877287,0.6888676001630725,1.0574345508694647,0.7312147564453263,0.5046821966198768,1.0415985943076154,1.202960303085535,1.1712536864480225,0.920235387098142,0.8277295707010274,0.7023191625360081,0.9812029029492445,0.9398377973050904,1.4562335651610765,0.7594789415550877,1.220288915461733,1.4522197202089069,1.2204871013507035,1.280233759888412,0.8486321842770236,1.1232508770845573,1.8270933863249776,0.9335616396373146,0.9144144672489196,1.0970260058777304,1.3128682655976749,1.1092731293858353,1.5952526252674788,1.7863781607478733,2.3040066677989386,0.888587620883543,1.7729546377228227,1.287851348316251,2.138084540374008,0.9151682339364103,1.1635743933426568,1.6732239907289823,1.193384884769394,1.0304199466980102,2.248617037396482,2.4543545886170484,0.9470455165160439,1.5956942975559143,1.5293862877405728,1.9240305588296966,1.4211883811917325,1.9778144055455529,2.440118615386078,1.445007991881486,1.9500494065676741,2.4917587431441492,1.9971015563097823,1.8170867189484323,2.567447411014823
274.892547606999,48.7721977233999,0.7897741306240731,0.8692750125665183,0.7526102507580212,0.9321687737341524,0.7206781034677969,0.49857584619648887,1.2238882343959017,1.3025509202060404,1.2802922846815608,0.8730772449175159,0.7365362789751696,0.7728553705586484,0.9248721793763185,0.8616483510249459,1.5675295674030396,0.7719568761819391,1.452921170095657,1.6409672425542094,1.3162696252983035,1.329969002579152,0.8227091544465182,1.2387799347679793,1.93359075037773,0.9492318771032914,1.2330186913961614,1.113285156874409,1.2885928590579792,1.1677264627440216,1.813282467261306,1.900941740521127,2.1348820917241755,0.7927961628541184,1.6233544508171502,1.4104351247457778,1.7830557357984635,0.8969162453382519,0.9714356970016128,2.0651087972400775,1.2630798781274621,1.0103247031788667,2.277982142182534,2.392491138623188,1.0721095582993643,1.6635162579453155,1.502610695624758,2.007696377820012,1.7379543694534716,2.014580624965789,2.419544427440333,1.2884754858136969,1.9080765158074704,2.6094788409087357,2.3487497988544535,1.84680211271687,2.6177927305998385
274.943511962999,48.9896316528,0.8536212870786473,0.7294891319607735,0.744556342188822,0.8613896724413899,0.6133076887904634,0.5637520643716325,1.0718890330678317,1.2147845117154812,1.2878338549629658,0.9144512775202674,0.6819232809818219,0.7736250159832546,0.8521821478952533,0.8341608990015748,1.7858671502401706,0.8482836113493333,1.2983459370244463,1.859732637702198,1.2804598235010904,1.4349292559844289,0.7741714854457961,1.3388900103277441,1.7919574192911534,0.9833022647431386,1.129793716505423,1.0023136262311607,0.9823178201547071,1.2548266103303558,1.8286816265869381,1.910278114602888,1.8393054888689446,0.8602595342450139,1.6068503006104546,1.3736328058325256,1.7251001672588289,0.9183806958219256,0.8809087165250594,2.0359652773428003,1.0485102578908236,1.219306197645522,2.274413340673548,2.1687143330919163,0.9760075406343862,1.5081901360336718,1.7266004385461604,2.150249469925983,2.0602014883615074,2.2220466429748917,2.555951558532027,1.2925287887068133,2.0610818939926316,2.5802987275175733,2.284398102453955,1.9593961226211356,2.400997180671823
274.994903564,49.2070388794,0.710204559231282,0.6451127659410888,0.6408371766326155,0.828740341626384,0.5610260863130122,0.8085080167673062,1.1773233408607289,1.0916828698015009,1.253505342913706,0.8810836609249759,0.6884648811048513,0.9229758232665181,0.780736386347434,0.872996530171884,2.019038838583121,0.7719241710514668,1.3344084789367798,2.0558256305553693,1.3337185498047177,1.3844054704482702,0.9225868341779182,1.2817156188727707,1.694259395117088,1.1850262784177024,1.0629709673015328,1.0084400639099378,1.2094558769799975,1.3412003553541965,1.782276883238725,1.6718935759221543,1.7806764191019633,0.8442780203372999,1.8450075379200186,1.8155645559572773,1.6808662071520457,1.0912846730245798,0.7913861299332297,2.3616324599583547,1.4309639145314834,1.4009110990116445,2.2284797743096822,2.2131196438331893,1.040241668749582,1.6364664938065616,2.2256966612338522,2.117852953811143,1.7328247268431907,2.146180559150903,2.3772662249193224,1.4250677759274877,1.896075092469396,2.4969043819088235,2.6797370414409367,2.31164104298045,2.310292770567352
275.046813965,49.4244194031,0.7815593034120634,0.5438832872386838,0.6250211774570477,0.8179920656392604,0.6654121221126017,0.8650490169500027,1.146324259014541,1.1289316972086236,1.168875316695214,1.0506371615692656,0.7887236779259618,1.0118978067510305,0.7185345390469137,0.9367882951406405,1.9872784419867604,0.8629806492688823,1.1295828394651553,2.233348531779308,1.3828236805163732,1.3071860251709548,0.8175195303793639,1.2220669837725708,1.5605100563407737,1.1553258367863708,1.005984072965418,1.0298131993080435,1.094037567620297,1.368321896324262,1.7644928570548246,1.868494940830405,1.8036981437215442,0.9167081388288439,1.8665541530552328,1.5288252845388535,1.653676308197816,1.0586821521828274,0.7655416339185733,2.114497762686514,1.723640265454871,1.390357346241063,2.659795233092409,1.9961050678758039,0.9809615659238753,1.8004754551920108,2.3651618383319577,2.251498999039474,1.606611551751916,2.019345795910027,2.068279559629875,1.7769004115054123,2.190298422393268,2.528084142399651,2.9949584749467304,2.3621788122482528,2.270966709632775
275.099121093999,49.641784668,0.734244129841453,0.6049151025376789,0.6973747582371984,0.9286843391176348,0.718526234556901,1.0698857046625336,1.1165569540024471,1.3740779391403966,1.123231311436905,1.0940335076618446,0.8232665245325724,1.1466855626143369,0.730411917573546,1.0509373961993802,2.2451605811303934,0.906970287549419,1.1161931655977542,2.2789406847068103,1.281821041963764,1.4976952208159706,0.8081921322678038,1.2853988076003027,1.6273537864245666,1.31619653045765,1.0924708496259679,1.0542229678651918,1.1074537150054016,1.3246276947195683,1.7247906883165152,1.927865264029032,1.7798461344159557,1.0690702482131602,1.9549393515447873,1.9270102137853475,1.4087958368432068,1.079353542349082,0.879892536727787,2.027464429513565,2.0806061492117203,1.489350941409837,2.8939538241032783,2.326317011315849,1.1940301936045357,2.0109896702459378,2.4203105135484266,2.5189018243493795,2.024715932942377,2.1428795713078723,2.1742091592983073,2.5142082448305922,2.1926949520146555,2.6417951247590907,3.8028511540751175,2.513900435736336,2.3113645365317748
